Test ID:,Ver:,fs:,Room:,Room Config:,Channel:,Freq band:,Centre freq:,DRR:,DRR Mean (Ch):,T60:,T60 Mean (Ch):,FB DRR :,FB DRR Mean (Ch):,FB T60:,FB T60 Mean (Ch):,Filename
166,1,16000,s2r7_2,arthur-sykes-rymer-auditorium-university-york,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_2_<talker>_<utter>_<noise>_<SNR>dB.wav
167,1,16000,s2r7_2,arthur-sykes-rymer-auditorium-university-york,1,17,0.000000,0.000000,0.000000,0.418500,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_2_<talker>_<utter>_<noise>_<SNR>dB.wav
168,1,16000,s2r7_2,arthur-sykes-rymer-auditorium-university-york,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_2_<talker>_<utter>_<noise>_<SNR>dB.wav
169,1,16000,s2r7_2,arthur-sykes-rymer-auditorium-university-york,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_2_<talker>_<utter>_<noise>_<SNR>dB.wav
170,1,16000,s2r7_2,arthur-sykes-rymer-auditorium-university-york,1,20,0.000000,0.000000,0.000000,0.378500,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_2_<talker>_<utter>_<noise>_<SNR>dB.wav
171,1,16000,s2r7_2,arthur-sykes-rymer-auditorium-university-york,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_2_<talker>_<utter>_<noise>_<SNR>dB.wav
172,1,16000,s2r7_2,arthur-sykes-rymer-auditorium-university-york,1,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_2_<talker>_<utter>_<noise>_<SNR>dB.wav
173,1,16000,s2r7_2,arthur-sykes-rymer-auditorium-university-york,1,23,0.000000,0.000000,0.000000,0.336000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_2_<talker>_<utter>_<noise>_<SNR>dB.wav
174,1,16000,s2r7_2,arthur-sykes-rymer-auditorium-university-york,1,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_2_<talker>_<utter>_<noise>_<SNR>dB.wav
175,1,16000,s2r7_2,arthur-sykes-rymer-auditorium-university-york,1,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_2_<talker>_<utter>_<noise>_<SNR>dB.wav
176,1,16000,s2r7_2,arthur-sykes-rymer-auditorium-university-york,1,26,0.000000,0.000000,0.000000,0.304500,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_2_<talker>_<utter>_<noise>_<SNR>dB.wav
177,1,16000,s2r7_2,arthur-sykes-rymer-auditorium-university-york,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_2_<talker>_<utter>_<noise>_<SNR>dB.wav
178,1,16000,s2r7_2,arthur-sykes-rymer-auditorium-university-york,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_2_<talker>_<utter>_<noise>_<SNR>dB.wav
179,1,16000,s2r7_2,arthur-sykes-rymer-auditorium-university-york,1,29,0.000000,0.000000,0.000000,0.249500,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_2_<talker>_<utter>_<noise>_<SNR>dB.wav
180,1,16000,s2r7_2,arthur-sykes-rymer-auditorium-university-york,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_2_<talker>_<utter>_<noise>_<SNR>dB.wav
181,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
182,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,2,0.000000,0.000000,0.000000,0.820000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
183,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
184,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
185,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,5,0.000000,0.000000,0.000000,0.950000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
186,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
187,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
188,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,8,0.000000,0.000000,0.000000,0.420000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
189,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
190,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
191,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,11,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
192,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
193,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
194,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,14,0.000000,0.000000,0.000000,0.410000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
195,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
196,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
197,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,17,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
198,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
199,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
200,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,20,0.000000,0.000000,0.000000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
201,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
202,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
203,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,23,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
204,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
205,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
206,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,26,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
207,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
208,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
209,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,29,0.000000,0.000000,0.000000,0.230000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
210,1,16000,s2r7_4,arthur-sykes-rymer-auditorium-university-york,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r7_4_<talker>_<utter>_<noise>_<SNR>dB.wav
211,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
212,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,2,0.000000,0.000000,0.000000,0.468500,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
213,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
214,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
215,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,5,0.000000,0.000000,0.000000,0.705500,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
216,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
217,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
218,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,8,0.000000,0.000000,0.000000,0.619500,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
219,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
220,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
221,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,11,0.000000,0.000000,0.000000,0.434000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
222,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
223,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
224,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,14,0.000000,0.000000,0.000000,0.416000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
225,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
226,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
227,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,17,0.000000,0.000000,0.000000,0.401000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
228,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
229,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
230,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,20,0.000000,0.000000,0.000000,0.355000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
231,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
232,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
233,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,23,0.000000,0.000000,0.000000,0.335500,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
234,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
235,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
236,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,26,0.000000,0.000000,0.000000,0.293500,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
237,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
238,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
239,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,29,0.000000,0.000000,0.000000,0.144000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
240,1,16000,s2r4_2,arthur-sykes-rymer-auditorium-university-york,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s2r4_2_<talker>_<utter>_<noise>_<SNR>dB.wav
241,1,16000,s1r2_0_1_1,arthur-sykes-rymer-auditorium-university-york,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s1r2_0_1_1_<talker>_<utter>_<noise>_<SNR>dB.wav
242,1,16000,s1r2_0_1_1,arthur-sykes-rymer-auditorium-university-york,1,2,0.000000,0.000000,0.000000,1.030000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s1r2_0_1_1_<talker>_<utter>_<noise>_<SNR>dB.wav
243,1,16000,s1r2_0_1_1,arthur-sykes-rymer-auditorium-university-york,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s1r2_0_1_1_<talker>_<utter>_<noise>_<SNR>dB.wav
244,1,16000,s1r2_0_1_1,arthur-sykes-rymer-auditorium-university-york,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s1r2_0_1_1_<talker>_<utter>_<noise>_<SNR>dB.wav
245,1,16000,s1r2_0_1_1,arthur-sykes-rymer-auditorium-university-york,1,5,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s1r2_0_1_1_<talker>_<utter>_<noise>_<SNR>dB.wav
246,1,16000,s1r2_0_1_1,arthur-sykes-rymer-auditorium-university-york,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s1r2_0_1_1_<talker>_<utter>_<noise>_<SNR>dB.wav
247,1,16000,s1r2_0_1_1,arthur-sykes-rymer-auditorium-university-york,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s1r2_0_1_1_<talker>_<utter>_<noise>_<SNR>dB.wav
248,1,16000,s1r2_0_1_1,arthur-sykes-rymer-auditorium-university-york,1,8,0.000000,0.000000,0.000000,0.490000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s1r2_0_1_1_<talker>_<utter>_<noise>_<SNR>dB.wav
249,1,16000,s1r2_0_1_1,arthur-sykes-rymer-auditorium-university-york,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s1r2_0_1_1_<talker>_<utter>_<noise>_<SNR>dB.wav
250,1,16000,s1r2_0_1_1,arthur-sykes-rymer-auditorium-university-york,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_arthur-sykes-rymer-auditorium-university-york_s1r2_0_1_1_<talker>_<utter>_<noise>_<SNR>dB.wav
